Fecha y Hora,Magnitud,Profundidad,Ubicacion,Longitud,Latitud,Año,Pais
27 Mar 2011 11:54:27 GMT,4.7,59 km,"Océano Pacífico Sur, 91 km al norte de Tocopilla, Región de Antofagasta, Chile ",-70.285,-21.275,2011,bolivia
19 Mar 2011 09:12:40 GMT,4.4,102 km,"Tamarugal, 112 km al este de Iquique, Tarapacá, Chile ",-69.081,-20.131,2011,bolivia
19 Mar 2011 08:35:01 GMT,4.7,117 km,"53 km al norte de Calama, El Loa, Región de Antofagasta, Chile ",-68.867,-21.984,2011,bolivia
17 Mar 2011 01:31:59 GMT,4.1,224 km,"61 km al noreste de Colchani, Departamento de Potosí, Bolivia ",-66.605,-19.848,2011,bolivia
29 Sep 2012 17:48:59 GMT,4.2,121 km,"38 km al este de Tacna, Perú ",-69.91,-17.92,2012,bolivia
11 Sep 2012 04:25:40 GMT,4.3,101 km,"Tamarugal, 104 km al este de Iquique, Tarapacá, Chile ",-69.216,-19.899,2012,bolivia
7 Sep 2012 02:36:59 GMT,4.5,117 km,"155 km al norte de Calama, El Loa, Región de Antofagasta, Chile ",-68.5738,-21.0983,2012,bolivia
4 Sep 2012 16:32:54 GMT,4.1,244 km,"Departamento de Potosí, 325 km al suroeste de Sucre, Bolivia ",-67.08,-21.41,2012,bolivia
2 Sep 2012 10:11:48 GMT,4.0,134 km,"Tamarugal, 184 km al sureste de Iquique, Tarapacá, Chile ",-68.69,-21.14,2012,bolivia
24 Aug 2012 19:08:12 GMT,4.3,269 km,"Departamento de Rinconada, 211 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.74,-22.83,2012,bolivia
11 Aug 2012 22:00:18 GMT,4.8,92 km,"34 km al este de Tacna, Perú ",-69.9403,-17.9309,2012,bolivia
10 Aug 2012 11:28:34 GMT,4.0,216 km,"Departamento de Potosí, 444 km al suroeste de Sucre, Bolivia ",-67.91,-22.16,2012,bolivia
7 Aug 2012 20:36:44 GMT,4.2,257 km,"32 km al suroeste de Abra Pampa, Departamento de Cochinoca, Provincia de Jujuy, Argentina ",-65.88,-22.95,2012,bolivia
4 Aug 2012 20:35:08 GMT,4.7,525 km,"26 km al sureste de General Enrique Mosconi, Departamento de General José de San Martin, Provincia de Salta, Argentina 1 report",-63.7063,-22.805,2012,bolivia
18 Jul 2012 18:24:08 GMT,4.9,109 km,"Provincia del Tamarugal, 80 km al noreste de Iquique, Tarapacá, Chile ",-69.5099,-19.8127,2012,bolivia
4 Jul 2012 23:28:04 GMT,4.2,117 km,"Provincia del Tamarugal, 157 km al sureste de Iquique, Tarapacá, Chile ",-68.96,-21.08,2012,bolivia
2 Jul 2012 23:50:53 GMT,4.2,45 km,"Provincia del Tamarugal, 53 km al sureste de Iquique, Tarapacá, Chile ",-69.88,-20.62,2012,bolivia
1 Jul 2012 06:25:34 GMT,4.3,140 km,"Tamarugal, 167 km al sureste de Iquique, Tarapacá, Chile ",-68.8577,-21.1047,2012,bolivia
30 Jun 2012 08:27:09 GMT,4.4,158 km,"13 km al este de Palca, Provincia de Tacna, Perú ",-69.84,-17.81,2012,bolivia
26 Jun 2012 01:21:41 GMT,4.0,123 km,"Provincia del Tamarugal, 137 km al este de Iquique, Tarapacá, Chile ",-68.84,-20.18,2012,bolivia
24 Jun 2012 10:25:54 GMT,4.5,272 km,"76 km al suroeste de Colchani, Departamento de Potosí, Bolivia ",-67.52,-20.7,2012,bolivia
19 Jun 2012 11:41:32 GMT,4.6,107 km,"73 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.4102,-22.0089,2012,bolivia
15 Jun 2012 03:33:02 GMT,4.3,123 km,"Provincia de Parinacota, 94 km al noreste de Arica, Región de Arica y Parinacota, Chile ",-69.61,-17.94,2012,bolivia
15 Jun 2012 01:03:57 GMT,4.1,117 km,"83 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.2642,-22.0233,2012,bolivia
14 Jun 2012 11:41:52 GMT,4.5,218 km,"1.5 km al sureste de Santa Lucia, Provincia de Lampa, Puno, Perú ",-70.6,-15.71,2012,bolivia
14 Jun 2012 04:47:47 GMT,4.0,205 km,"Departamento de Potosí, 302 km al suroeste de Sucre, Bolivia ",-66.6586,-21.4086,2012,bolivia
7 Jun 2012 17:06:49 GMT,4.0,99 km,"Tamarugal, 90 km al este de Iquique, Tarapacá, Chile ",-69.3,-20.08,2012,bolivia
5 Jun 2012 22:38:33 GMT,4.7,131 km,"Provincia de Parinacota, Región de Arica y Parinacota, Chile, 64 km al noreste de Tacna, Perú ",-69.81,-17.63,2012,bolivia
3 Jun 2012 11:39:23 GMT,4.6,19 km,"Alto Paraiso, 50 km al norte de Ariquemes, Estado de Rondonia, Brasil ",-63.0168,-9.4626,2012,bolivia
2 Jun 2012 07:52:53 GMT,4.2,102 km,"Tamarugal, 103 km al noreste de Iquique, Tarapacá, Chile ",-69.38,-19.63,2012,bolivia
2 Jun 2012 07:31:09 GMT,4.4,207 km,"Departamento de Potosí, 437 km al suroeste de Sucre, Bolivia ",-67.77,-22.19,2012,bolivia
2 Jun 2012 00:22:19 GMT,4.8,102 km,"59 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.5444,-22.0636,2012,bolivia
26 May 2012 10:04:46 GMT,4.5,459 km,"36 km al sureste de Tartagal, Departamento de General José de San Martin, Provincia de Salta, Argentina ",-63.488,-22.6657,2012,bolivia
23 May 2012 16:14:49 GMT,4.5,194 km,"Departamento de Oruro, 237 km al oeste de Sucre, Bolivia ",-67.5144,-19.1838,2012,bolivia
22 May 2012 14:47:10 GMT,4.2,80 km,"Tocopilla Province, 51 km al noroeste de Calama, El Loa, Región de Antofagasta, Chile ",-69.1422,-22.0464,2012,bolivia
20 May 2012 20:39:56 GMT,4.7,65 km,"Océano Pacífico Sur, 32 km al norte de Tocopilla, Región de Antofagasta, Chile ",-70.2649,-21.8085,2012,bolivia
20 May 2012 06:44:36 GMT,4.4,97 km,"103 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.4893,-21.6185,2012,bolivia
18 May 2012 00:54:13 GMT,4.1,116 km,"Provincia de Parinacota, 145 km al este de Arica, Región de Arica y Parinacota, Chile ",-68.9931,-18.8897,2012,bolivia
16 May 2012 05:11:26 GMT,4.3,132 km,"Provincia de Tacna, 20 km al sureste de Ilabaya, Jorge Basadre, Tacna, Perú ",-70.4,-17.56,2012,bolivia
7 May 2012 03:02:25 GMT,4.3,154 km,"Provincia de Parinacota, 109 km al noreste de Arica, Región de Arica y Parinacota, Chile ",-69.61,-17.74,2012,bolivia
6 May 2012 17:09:53 GMT,4.4,56 km,"Tocopilla Province, Tarapacá, 116 km al noroeste de Calama, El Loa, Región de Antofagasta, Chile 1 report",-69.4104,-21.5156,2012,bolivia
6 May 2012 04:32:27 GMT,4.5,88 km,"Tamarugal, 108 km al este de Iquique, Tarapacá, Chile ",-69.16,-20.5,2012,bolivia
5 May 2012 13:18:12 GMT,4.7,94 km,"66 km al sur de Calama, El Loa, Región de Antofagasta, Chile ",-68.8206,-23.0422,2012,bolivia
3 May 2012 02:38:32 GMT,4.5,104 km,"Tamarugal, 97 km al este de Iquique, Tarapacá, Chile ",-69.22,-20.18,2012,bolivia
30 Apr 2012 10:29:55 GMT,4.0,238 km,"183 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-67.42,-23.34,2012,bolivia
30 Apr 2012 10:23:16 GMT,4.6,75 km,"Provincia del Tamarugal, 32 km al sureste de Iquique, Tarapacá, Chile ",-70.02,-20.47,2012,bolivia
29 Apr 2012 06:22:25 GMT,4.0,112 km,"46 km al este de Calama, El Loa, Región de Antofagasta, Chile ",-68.4763,-22.4082,2012,bolivia
27 Apr 2012 21:36:07 GMT,4.4,202 km,"7.3 km al noreste de Ticaco, Provincia de Tarata, Tacna, Perú ",-70,-17.4,2012,bolivia
26 Apr 2012 17:37:08 GMT,4.4,204 km,"Departamento de Potosí, 386 km al suroeste de Sucre, Bolivia ",-68.04,-21.32,2012,bolivia
26 Apr 2012 16:46:00 GMT,4.1,169 km,"Departamento de Potosí, 316 km al suroeste de Sucre, Bolivia ",-67.9221,-20.3713,2012,bolivia
24 Apr 2012 15:02:33 GMT,4.0,244 km,"Departamento de Rinconada, 47 km al oeste de Abra Pampa, Departamento de Cochinoca, Provincia de Jujuy, Argentina ",-66.14,-22.61,2012,bolivia
23 Apr 2012 16:22:32 GMT,4.5,104 km,"Provincia del Tamarugal, 149 km al sureste de Iquique, Tarapacá, Chile ",-68.89,-20.85,2012,bolivia
22 Apr 2012 18:04:53 GMT,4.5,51 km,"Océano Pacífico Sur, 97 km al norte de Tocopilla, Región de Antofagasta, Chile ",-70.5093,-21.2674,2012,bolivia
22 Apr 2012 04:08:34 GMT,4.2,76 km,"Tocopilla, 101 km al noreste de Antofagasta, Chile ",-69.708,-23.001,2012,bolivia
19 Apr 2012 09:06:46 GMT,4.0,107 km,"Provincia del Tamarugal, 84 km al este de Iquique, Tarapacá, Chile ",-69.36,-20.09,2012,bolivia
17 Apr 2012 16:08:51 GMT,4.3,262 km,"Departamento de Potosí, 339 km al suroeste de Sucre, Bolivia ",-67.16,-21.51,2012,bolivia
15 Apr 2012 08:38:10 GMT,4.0,523 km,"26 km al sur de General Enrique Mosconi, Departamento de General José de San Martin, Provincia de Salta, Argentina ",-63.7511,-22.8207,2012,bolivia
13 Apr 2012 20:28:30 GMT,4.6,129 km,"72 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-68.58,-23.02,2012,bolivia
11 Apr 2012 06:54:35 GMT,4.8,256 km,"Departamento de Potosí, 359 km al suroeste de Sucre, Bolivia ",-67.519,-21.476,2012,bolivia
7 Apr 2012 16:40:24 GMT,4.0,120 km,"Provincia del Tamarugal, 162 km al sureste de Iquique, Tarapacá, Chile ",-68.937,-21.119,2012,bolivia
4 Apr 2012 20:36:59 GMT,4.3,111 km,"Tamarugal, 140 km al este de Iquique, Tarapacá, Chile ",-68.829,-20.437,2012,bolivia
3 Apr 2012 07:25:08 GMT,4.6,180 km,"156 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.23,-21.208,2012,bolivia
2 Apr 2012 22:47:46 GMT,4.2,208 km,"Departamento de Potosí, 312 km al suroeste de Sucre, Bolivia ",-66.7134,-21.4857,2012,bolivia
1 Apr 2012 07:31:36 GMT,4.4,25 km,"Antofagasta Province, 72 km al norte de Antofagasta, Chile ",-70.28,-23.01,2012,bolivia
31 Mar 2012 00:05:08 GMT,4.6,227 km,"Departamento de Potosí, 333 km al suroeste de Sucre, Bolivia ",-67.14,-21.46,2012,bolivia
27 Mar 2012 14:46:37 GMT,4.0,118 km,"83 km al norte de Calama, El Loa, Región de Antofagasta, Chile ",-68.856,-21.711,2012,bolivia
24 Mar 2012 11:46:23 GMT,4.4,51 km,"56 km al norte de Macusani, Provincia de Carabaya, Puno, Perú ",-70.38,-13.58,2012,bolivia
21 Mar 2012 02:56:08 GMT,4.0,109 km,"Tamarugal, 156 km al sureste de Iquique, Tarapacá, Chile ",-69.005,-21.112,2012,bolivia
21 Mar 2012 00:06:38 GMT,4.2,126 km,"83 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.558,-21.795,2012,bolivia
18 Mar 2012 03:49:42 GMT,4.2,596 km,"29 km al norte de Monteagudo, Bolivia ",-64.0181,-19.5504,2012,bolivia
13 Mar 2012 21:30:57 GMT,4.8,175 km,"49 km al sur de San Pedro de Atacama, El Loa, Región de Antofagasta, Chile ",-68.119,-23.342,2012,bolivia
10 Mar 2012 02:26:57 GMT,4.8,252 km,"170 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-67.406,-23.077,2012,bolivia
9 Mar 2012 20:07:36 GMT,4.7,130 km,"77 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.585,-21.837,2012,bolivia
9 Mar 2012 16:12:40 GMT,4.1,112 km,"101 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.2856,-21.7671,2012,bolivia
7 Mar 2012 20:13:49 GMT,4.4,115 km,"103 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.2618,-21.7686,2012,bolivia
4 Mar 2012 16:27:21 GMT,4.2,227 km,"Departamento de Potosí, 378 km al suroeste de Sucre, Bolivia ",-67.506,-21.706,2012,bolivia
3 Mar 2012 09:38:05 GMT,4.2,138 km,"154 km al suroeste de La Paz, Bolivia ",-69.405,-17.182,2012,bolivia
28 Feb 2012 07:54:11 GMT,4.5,126 km,"5.1 km al oeste de Cairire, Provincia de Tacna, Perú ",-69.66,-17.4799,2012,bolivia
27 Feb 2012 02:37:28 GMT,4.9,86 km,"59 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-68.6202,-22.9051,2012,bolivia
26 Feb 2012 08:08:52 GMT,4.3,94 km,"Provincia del Tamarugal, 114 km al este de Iquique, Tarapacá, Chile ",-69.0678,-20.0657,2012,bolivia
26 Feb 2012 00:29:28 GMT,4.3,190 km,"Departamento de Susques, 177 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.6554,-23.208,2012,bolivia
21 Feb 2012 15:46:22 GMT,4.1,108 km,"49 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.5017,-22.2585,2012,bolivia
17 Feb 2012 12:30:46 GMT,4.4,105 km,"18 km al sur de Calama, El Loa, Región de Antofagasta, Chile ",-68.982,-22.612,2012,bolivia
17 Feb 2012 08:17:55 GMT,4.5,105 km,"9.2 km al oeste de Calama, El Loa, Región de Antofagasta, Chile ",-69.013,-22.451,2012,bolivia
15 Feb 2012 05:53:55 GMT,4.5,99 km,"Tamarugal, 101 km al este de Iquique, Tarapacá, Chile ",-69.185,-20.2189,2012,bolivia
14 Feb 2012 14:08:40 GMT,4.3,247 km,"Departamento de Rinconada, 245 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-67.11,-22.75,2012,bolivia
14 Feb 2012 02:15:38 GMT,4.1,93 km,"Tamarugal, 98 km al este de Iquique, Tarapacá, Chile ",-69.2261,-20.3474,2012,bolivia
6 Feb 2012 13:49:25 GMT,4.8,101 km,"58 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.6,-22.03,2012,bolivia
3 Feb 2012 00:05:26 GMT,4.0,99 km,"Tamarugal, 122 km al noreste de Iquique, Tarapacá, Chile ",-69.1492,-19.6536,2012,bolivia
2 Feb 2012 10:56:50 GMT,4.5,197 km,"23 km al suroeste de Desaguadero, Provincia de Chucuito, Puno, Perú ",-69.21,-16.6904,2012,bolivia
30 Jan 2012 02:18:14 GMT,4.5,250 km,"194 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-67.255,-23.276,2012,bolivia
29 Jan 2012 16:44:39 GMT,4.8,249 km,"166 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-67.512,-23.187,2012,bolivia
28 Jan 2012 08:51:36 GMT,4.3,94 km,"Tamarugal, 152 km al este de Iquique, Tarapacá, Chile ",-68.782,-20.6738,2012,bolivia
22 Jan 2012 19:51:00 GMT,4.4,87 km,"Tamarugal, 160 km al este de Iquique, Tarapacá, Chile ",-68.685,-20.65,2012,bolivia
15 Jan 2012 23:51:11 GMT,4.4,123 km,"Provincia del Tamarugal, 125 km al este de Iquique, Tarapacá, Chile ",-68.9677,-20.3696,2012,bolivia
10 Jan 2012 04:06:15 GMT,4.0,120 km,"Provincia del Tamarugal, 169 km al sureste de Iquique, Tarapacá, Chile ",-68.7629,-21.0041,2012,bolivia
9 Jan 2012 07:15:31 GMT,4.0,202 km,"Departamento de Rinconada, 191 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.42,-22.82,2012,bolivia
4 Jan 2012 02:39:04 GMT,4.2,127 km,"31 km al este de Calama, El Loa, Región de Antofagasta, Chile ",-68.635,-22.534,2012,bolivia
30 Dec 2013 20:37:03 GMT,4.1,1 km,"Provincia del Tamarugal, 111 km al noreste de Iquique, Tarapacá, Chile ",-69.17,-19.83,2013,bolivia
29 Dec 2013 17:39:29 GMT,4.6,124 km,"145 km al norte de Calama, El Loa, Región de Antofagasta, Chile ",-68.49,-21.22,2013,bolivia
28 Dec 2013 15:10:11 GMT,4.5,230 km,"202 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-67.22,-23.37,2013,bolivia
28 Dec 2013 02:39:07 GMT,4.0,111 km,"82 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.43,-21.88,2013,bolivia
23 Dec 2013 08:59:08 GMT,4.1,293 km,"113 km al oeste de Villazon, Modesto Omiste, Departamento de Potosí, Bolivia ",-66.67,-22.28,2013,bolivia
20 Dec 2013 18:10:04 GMT,4.1,120 km,"83 km al norte de Calama, El Loa, Región de Antofagasta, Chile ",-68.8,-21.72,2013,bolivia
17 Dec 2013 05:56:14 GMT,4.1,130 km,"5.1 km al oeste de Sitajara, Provincia de Tarata, Tacna, Perú ",-70.179,-17.364,2013,bolivia
16 Dec 2013 19:29:53 GMT,4.6,134 km,"165 km al suroeste de La Paz, Bolivia ",-69.29,-17.51,2013,bolivia
15 Dec 2013 22:07:30 GMT,4.2,94 km,"102 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.25,-21.79,2013,bolivia
13 Dec 2013 09:47:56 GMT,4.4,140 km,"Provincia de Parinacota, Región de Arica y Parinacota, Chile, 81 km al este de Tacna, Perú ",-69.51,-17.84,2013,bolivia
12 Dec 2013 16:35:48 GMT,4.8,258 km,"194 km al este de Calama, El Loa, Región de Antofagasta, Chile ",-67.13,-23.02,2013,bolivia
10 Dec 2013 14:06:29 GMT,4.0,279 km,"42 km al oeste de Abra Pampa, Departamento de Cochinoca, Provincia de Jujuy, Argentina ",-66.089,-22.615,2013,bolivia
9 Dec 2013 17:15:50 GMT,4.4,276 km,"135 km al suroeste de Villazon, Modesto Omiste, Departamento de Potosí, Bolivia ",-66.8,-22.56,2013,bolivia
8 Dec 2013 17:01:59 GMT,4.6,10 km,"4.2 km al norte de Ayaviri, Provincia de Melgar, Puno, Perú ",-70.6,-14.85,2013,bolivia
4 Dec 2013 17:24:43 GMT,4.7,76 km,"Tamarugal, 70 km al norte de Iquique, Tarapacá, Chile ",-70.09,-19.59,2013,bolivia
3 Dec 2013 08:19:20 GMT,4.5,161 km,"Departamento de Potosí, 360 km al suroeste de Sucre, Bolivia ",-67.9407,-21.0648,2013,bolivia
2 Dec 2013 21:41:43 GMT,4.6,185 km,"3.4 km al este de Huanacamaya, Provincia de El Collao, Puno, Perú ",-69.7881,-16.5682,2013,bolivia
2 Dec 2013 11:36:46 GMT,4.0,105 km,"22 km al sur de Calama, El Loa, Región de Antofagasta, Chile ",-68.896,-22.653,2013,bolivia
29 Nov 2013 19:19:23 GMT,4.0,203 km,"Departamento de Oruro, 271 km al oeste de Sucre, Bolivia ",-67.74,-19.71,2013,bolivia
29 Nov 2013 17:38:18 GMT,4.2,242 km,"Departamento de Potosí, 310 km al suroeste de Sucre, Bolivia ",-66.84,-21.4,2013,bolivia
27 Nov 2013 20:30:50 GMT,4.1,244 km,"Departamento de Susques, 204 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina 2 informes",-66.93,-23.14,2013,bolivia
25 Nov 2013 15:57:48 GMT,4.4,2 km,"Departamento de Susques, 170 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.7216,-23.3914,2013,bolivia
22 Nov 2013 04:50:43 GMT,4.0,199 km,"29 km al suroeste de Atuncolla, Provincia de Puno, Perú ",-70.37,-15.84,2013,bolivia
17 Nov 2013 12:51:21 GMT,4.1,110 km,"Provincia del Tamarugal, 134 km al sureste de Iquique, Tarapacá, Chile ",-69.06,-20.86,2013,bolivia
14 Nov 2013 07:41:52 GMT,4.3,74 km,"Arica, 43 km al este de Arica, Región de Arica y Parinacota, Chile ",-69.89,-18.53,2013,bolivia
13 Nov 2013 11:01:30 GMT,4.0,181 km,"Departamento de Potosí, 354 km al suroeste de Sucre, Bolivia ",-67.61,-21.33,2013,bolivia
10 Nov 2013 07:39:58 GMT,4.2,258 km,"Departamento de Rinconada, 206 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.68,-22.85,2013,bolivia
8 Nov 2013 14:35:46 GMT,4.4,269 km,"Departamento de Rinconada, 213 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.5549,-22.6657,2013,bolivia
8 Nov 2013 11:19:11 GMT,4.1,27 km,"Océano Pacífico Sur, 48 km al suroeste de Iquique, Tarapacá, Chile ",-70.45,-20.54,2013,bolivia
6 Nov 2013 23:31:59 GMT,4.2,109 km,"Tamarugal, 182 km al sureste de Iquique, Tarapacá, Chile ",-68.72,-21.15,2013,bolivia
6 Nov 2013 09:25:55 GMT,4.3,105 km,"Antofagasta, 58 km al sureste de Calama, El Loa, Región de Antofagasta, Chile ",-68.7,-22.94,2013,bolivia
2 Nov 2013 06:32:40 GMT,4.4,53 km,"Provincia del Tamarugal, 40 km al norte de Iquique, Tarapacá, Chile ",-70.06,-19.86,2013,bolivia
30 Oct 2013 11:51:18 GMT,4.8,112 km,"78 km al noreste de Calama, El Loa, Región de Antofagasta, Chile 1 report",-68.3643,-21.984,2013,bolivia
28 Oct 2013 05:36:09 GMT,4.0,114 km,"42 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.6,-22.23,2013,bolivia
24 Oct 2013 06:25:00 GMT,4.1,30 km,"56 km al noreste de Antofagasta, Chile ",-69.93,-23.39,2013,bolivia
22 Oct 2013 18:04:24 GMT,4.2,117 km,"101 km al noreste de Calama, El Loa, Región de Antofagasta, Chile ",-68.42,-21.68,2013,bolivia
21 Oct 2013 19:54:00 GMT,4.1,1 km,"16 km al oeste de Calama, El Loa, Región de Antofagasta, Chile ",-69.08,-22.45,2013,bolivia
17 Oct 2013 16:08:35 GMT,4.6,164 km,"Provincia de Parinacota, 135 km al este de Arica, Región de Arica y Parinacota, Chile ",-69.0994,-18.05,2013,bolivia
15 Oct 2013 22:00:29 GMT,4.4,158 km,"Provincia de El Collao, Puno, 49 km al este de Quilahuani, Perú ",-69.82,-17.19,2013,bolivia
13 Oct 2013 01:06:40 GMT,4.1,88 km,"16 km al sur de Calama, El Loa, Región de Antofagasta, Chile ",-68.9,-22.6,2013,bolivia
9 Oct 2013 20:57:14 GMT,4.4,164 km,"10 km al sur de Illapua, Provincia de El Collao, Puno, Perú ",-69.85,-16.98,2013,bolivia
6 Oct 2013 12:48:07 GMT,4.0,224 km,"Departamento de Potosí, 359 km al suroeste de Sucre, Bolivia ",-67.71,-21.3,2013,bolivia
30 Sep 2013 06:51:24 GMT,4.4,1 km,"Tamarugal, 142 km al este de Iquique, Tarapacá, Chile ",-68.89,-20.699,2013,bolivia
29 Sep 2013 21:14:29 GMT,4.0,228 km,"Departamento de Potosí, 335 km al suroeste de Sucre, Bolivia ",-67.89,-20.76,2013,bolivia
29 Sep 2013 04:01:36 GMT,4.7,36 km,"57 km al sur de Santiago del Torno, Departamento de Santa Cruz, Bolivia ",-63.27,-18.49,2013,bolivia
28 Sep 2013 15:17:55 GMT,4.5,151 km,"Arica, 75 km al noreste de Arica, Región de Arica y Parinacota, Chile ",-69.66,-18.18,2013,bolivia
26 Sep 2013 18:42:46 GMT,4.3,251 km,"Departamento de Susques, 182 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.4446,-22.9468,2013,bolivia
25 Sep 2013 08:10:56 GMT,4.5,77 km,"28 km al sureste de Arica, Región de Arica y Parinacota, Chile ",-70.0963,-18.6391,2013,bolivia
24 Sep 2013 19:51:05 GMT,4.3,273 km,"61 km al suroeste de Abra Pampa, Departamento de Cochinoca, Provincia de Jujuy, Argentina ",-66.187,-23.024,2013,bolivia
22 Sep 2013 18:26:40 GMT,4.0,1 km,"Tamarugal, 145 km al sureste de Iquique, Tarapacá, Chile ",-68.92,-20.83,2013,bolivia
21 Sep 2013 07:11:15 GMT,4.3,140 km,"153 km al norte de Calama, El Loa, Región de Antofagasta, Chile ",-68.4484,-21.1497,2013,bolivia
19 Sep 2013 20:17:51 GMT,4.4,10 km,"69 km al sureste de Santiago del Torno, Departamento de Santa Cruz, Bolivia ",-62.92,-18.42,2013,bolivia
17 Sep 2013 07:12:07 GMT,4.9,43 km,"62 km al sur de Santiago del Torno, Departamento de Santa Cruz, Bolivia ",-63.1872,-18.5089,2013,bolivia
15 Sep 2013 16:03:57 GMT,4.8,36 km,"60 km al sur de Santiago del Torno, Departamento de Santa Cruz, Bolivia ",-63.1985,-18.4946,2013,bolivia
10 Sep 2013 04:31:29 GMT,4.9,230 km,"14 km al este de Uyuni, Antonio Quijarro, Departamento de Potosí, Bolivia ",-66.69,-20.44,2013,bolivia
10 Sep 2013 01:37:52 GMT,4.4,92 km,"Tamarugal, 116 km al este de Iquique, Tarapacá, Chile ",-69.0597,-20.0207,2013,bolivia
9 Sep 2013 17:34:23 GMT,4.6,2 km,"63 km al suroeste de Uyuni, Antonio Quijarro, Departamento de Potosí, Bolivia ",-67.2074,-20.9018,2013,bolivia
8 Sep 2013 22:38:49 GMT,4.4,265 km,"Departamento de Potosí, 342 km al suroeste de Sucre, Bolivia ",-67.36,-21.4,2013,bolivia
8 Sep 2013 17:45:49 GMT,4.4,155 km,"Departamento de Potosí, 397 km al suroeste de Sucre, Bolivia ",-67.1607,-22.1251,2013,bolivia
6 Sep 2013 08:59:04 GMT,4.8,175 km,"37 km al sur de Puno, Perú ",-69.99,-16.17,2013,bolivia
5 Sep 2013 15:03:15 GMT,4.1,105 km,"35 km al sur de Calama, El Loa, Región de Antofagasta, Chile ",-68.833,-22.7629,2013,bolivia
4 Sep 2013 04:45:40 GMT,4.0,53 km,"Provincia de Tambopata, 36 km al este de Huepetuhe, Perú ",-70.2007,-13.0625,2013,bolivia
4 Sep 2013 04:12:39 GMT,4.1,129 km,"Provincia de Parinacota, 1 km al este de Arica, Región de Arica y Parinacota, Chile 1 report",-69.3573,-18.3881,2013,bolivia
31 Aug 2013 04:55:13 GMT,4.3,173 km,"211 km al este de Calama, El Loa, Región de Antofagasta, Chile ",-67,-23.14,2013,bolivia
29 Aug 2013 19:30:23 GMT,4.6,108 km,"Tamarugal, 109 km al sureste de Iquique, Tarapacá, Chile ",-69.25,-20.71,2013,bolivia
28 Aug 2013 20:37:22 GMT,4.4,120 km,"86 km al norte de Calama, El Loa, Región de Antofagasta, Chile ",-68.64,-21.73,2013,bolivia
28 Aug 2013 18:30:33 GMT,4.3,276 km,"Departamento de Rinconada, 226 km al noroeste de San Salvador de Jujuy, Departamento de Doctor Manuel Belgrano, Provincia de Jujuy, Argentina ",-66.75,-22.66,2013,bolivia
28 Aug 2013 05:46:47 GMT,4.2,210 km,"Departamento de Potosí, 290 km al suroeste de Sucre, Bolivia ",-66.5913,-21.3194,2013,bolivia
28 Aug 2013 05:36:25 GMT,4.1,93 km,"Tamarugal, 98 km al sureste de Iquique, Tarapacá, Chile ",-69.31,-20.61,2013,bolivia
25 Aug 2013 19:40:14 GMT,4.8,119 km,"39 km al norte de San Pedro de Atacama, El Loa, Región de Antofagasta, Chile ",-68.0722,-22.5791,2013,bolivia
21 Aug 2013 21:06:48 GMT,4.7,116 km,"Provincia del Tamarugal, 183 km al sureste de Iquique, Tarapacá, Chile ",-68.78,-21.25,2013,bolivia
